"MRT10"	"1879170"	"1"	"1898326"	"5"	
"LOC338667"	"1855433"	"1"	"1898327"	"9"	
"OPN1LW"	"1859450"	"1"	"1898328"	"6"	
"DEL15Q25"	"1857886"	"1"	"1898329"	"8"	
"ATP5G1P5"	"1858248"	"1"	"1898330"	"8"	
"SNAR-C4"	"1849841"	"1"	"1898331"	"7"	
"C8B"	"1837368"	"1"	"1898332"	"3"	
"MYO3B"	"1872344"	"1"	"1898333"	"5"	
"LOC100190940"	"1866077"	"1"	"1898334"	"12"	
"LOC100652732"	"1844678"	"1"	"1898335"	"12"	
"BW28"	"1837418"	"1"	"1898336"	"4"	
"MIR3202-1"	"1844935"	"1"	"1898337"	"9"	
"CLRN3"	"1864192"	"1"	"1898338"	"5"	
"VN1R95P"	"1865026"	"1"	"1898339"	"7"	
"TRNAR-UCG"	"1861928"	"1"	"1898340"	"9"	
"LOC100132015"	"1865236"	"1"	"1898341"	"12"	
"KRT18P12"	"1838265"	"1"	"1898342"	"8"	
"PEX12P1"	"1861229"	"1"	"1898343"	"7"	
"FAM149B1"	"1866401"	"1"	"1898344"	"8"	
"RPL12P41"	"1859271"	"1"	"1898345"	"8"	
"F3"	"1870600"	"1"	"1898346"	"2"	
"MRPL11"	"1838421"	"1"	"1898347"	"6"	
"MIR4784"	"1849973"	"1"	"1898348"	"7"	
"MYOCD"	"1866753"	"1"	"1898349"	"5"	
"LOC100132099"	"1860845"	"1"	"1898350"	"12"	
"TBC1D3P3"	"1878934"	"1"	"1898351"	"8"	
"SPG23"	"1858722"	"1"	"1898352"	"5"	
"NCLN"	"1865006"	"1"	"1898353"	"4"	
"MIR153-2"	"1850209"	"1"	"1898354"	"8"	
"ITGAE"	"1853855"	"1"	"1898355"	"5"	
"SCZD3"	"1841010"	"1"	"1898356"	"5"	
"PTMAP4"	"1871444"	"1"	"1898357"	"6"	
"PCNPP5"	"1843247"	"1"	"1898358"	"6"	
"RPS20P12"	"1846054"	"1"	"1898359"	"8"	
"RPS16P7"	"1855606"	"1"	"1898360"	"7"	
"ZNF75CP"	"1865401"	"1"	"1898361"	"7"	
"LOC100420673"	"1857675"	"1"	"1898362"	"12"	
"LINC00355"	"1861625"	"1"	"1898363"	"9"	
"RNF138P1"	"1863537"	"1"	"1898364"	"8"	
"CNOT6"	"1851389"	"1"	"1898365"	"5"	
"IRS2"	"1846152"	"1"	"1898366"	"4"	
"LOC100653254"	"1867930"	"1"	"1898367"	"12"	
"TARP"	"1859542"	"1"	"1898368"	"4"	
"MIR513A1"	"1879001"	"1"	"1898369"	"8"	
"LOC100533618"	"1841570"	"1"	"1898370"	"12"	
"ZDHHC5"	"1852344"	"1"	"1898371"	"6"	
"COPD15"	"1847097"	"1"	"1898372"	"6"	
"LOC645272"	"1850524"	"1"	"1898373"	"9"	
"FUNDC2P1"	"1874793"	"1"	"1898374"	"8"	
"SMARCE1P3"	"1873253"	"1"	"1898375"	"9"	
"MEST"	"1859861"	"1"	"1898376"	"4"	
"BOK-AS1"	"1843836"	"1"	"1898377"	"7"	
"LOC100289361"	"1868283"	"1"	"1898378"	"12"	
"OR9I2P"	"1853185"	"1"	"1898379"	"6"	
"OR5W2"	"1843123"	"1"	"1898380"	"5"	
"OR7E148P"	"1852267"	"1"	"1898381"	"8"	
"CXCL9"	"1862627"	"1"	"1898382"	"5"	
"EPM2AIP1"	"1845417"	"1"	"1898383"	"8"	
"LOC285147"	"1841518"	"1"	"1898384"	"9"	
"AFF3"	"1875369"	"1"	"1898385"	"4"	
"OA3"	"1866983"	"1"	"1898386"	"3"	
"RPS12P27"	"1844276"	"1"	"1898387"	"8"	
"HOXB2"	"1850956"	"1"	"1898388"	"5"	
"XAF1"	"1871486"	"1"	"1898389"	"4"	
"LOC100130581"	"1867419"	"1"	"1898390"	"12"	
"TMEM25"	"1856738"	"1"	"1898391"	"6"	
"TFF1"	"1849588"	"1"	"1898392"	"4"	
"KNPEP"	"1865215"	"1"	"1898393"	"5"	
"LOC100507397"	"1853772"	"1"	"1898394"	"12"	
"MGC3771"	"1860586"	"1"	"1898395"	"7"	
"LOC100422490"	"1854028"	"1"	"1898396"	"12"	
"LOC100131528"	"1837566"	"1"	"1898397"	"12"	
"LOC100507190"	"1869828"	"1"	"1898398"	"12"	
"DDX31"	"1844217"	"1"	"1898399"	"5"	
"LOC374443"	"1857839"	"1"	"1898400"	"9"	
"PMCHL1"	"1870736"	"1"	"1898401"	"6"	
"CCL7"	"1841024"	"1"	"1898402"	"4"	
"SLC35D3"	"1838933"	"1"	"1898403"	"7"	
"LOC284632"	"1853275"	"1"	"1898404"	"9"	
"TSSK5P1"	"1855758"	"1"	"1898405"	"7"	
"MIR3689E"	"1860317"	"1"	"1898406"	"8"	
"DRD3"	"1853980"	"1"	"1898407"	"4"	
"SRGAP3-AS3"	"1848606"	"1"	"1898408"	"10"	
"PTP4A1P1"	"1840097"	"1"	"1898409"	"8"	
"C3ORF49"	"1877309"	"1"	"1898410"	"7"	
"RPS26P6"	"1843500"	"1"	"1898411"	"7"	
"CCDC144A"	"1848100"	"1"	"1898412"	"8"	
"CLCC1"	"1847982"	"1"	"1898413"	"5"	
"LOC100131890"	"1878986"	"1"	"1898414"	"12"	
"SCPEP1"	"1863164"	"1"	"1898415"	"6"	
"RPL26P15"	"1855211"	"1"	"1898416"	"8"	
"TMEM107"	"1844749"	"1"	"1898417"	"7"	
"IFNA14"	"1872446"	"1"	"1898418"	"6"	
"CAP1P1"	"1838642"	"1"	"1898419"	"6"	
"CA1"	"1870903"	"1"	"1898420"	"3"	
"MIR181A1"	"1851042"	"1"	"1898421"	"8"	
"MIR4266"	"1878334"	"1"	"1898422"	"7"	
"DNAJC3-AS1"	"1841345"	"1"	"1898423"	"10"	
"ODF3"	"1844916"	"1"	"1898424"	"4"	
"RCC2P8"	"1873678"	"1"	"1898425"	"6"	
"MIR5094"	"1858260"	"1"	"1898426"	"7"	
"SEC16A"	"1865216"	"1"	"1898427"	"6"	
"FLJ44477"	"1873293"	"1"	"1898428"	"8"	
"GZMA"	"1868075"	"1"	"1898429"	"4"	
"OR5D2P"	"1865093"	"1"	"1898430"	"6"	
"GAGE2C"	"1862915"	"1"	"1898431"	"6"	
"ASB4"	"1839784"	"1"	"1898432"	"4"	
"TAS2R37"	"1856127"	"1"	"1898433"	"7"	
"COL15A1"	"1842558"	"1"	"1898434"	"7"	
"RPS27A"	"1865609"	"1"	"1898435"	"6"	
"LOC100533620"	"1874290"	"1"	"1898436"	"12"	
"MIR1293"	"1839658"	"1"	"1898437"	"7"	
"APTX"	"1866206"	"1"	"1898438"	"4"	
"FAM91A1"	"1841548"	"1"	"1898439"	"7"	
"ITGB1BP2"	"1841917"	"1"	"1898440"	"8"	
"LOC730144"	"1845683"	"1"	"1898441"	"9"	
"LOC100653269"	"1855417"	"1"	"1898442"	"12"	
"LOC100128958"	"1838781"	"1"	"1898443"	"12"	
"ZNF839"	"1842252"	"1"	"1898444"	"6"	
"YESP"	"1844301"	"1"	"1898445"	"4"	
"LOC100418620"	"1862541"	"1"	"1898446"	"12"	
"LOC100421046"	"1854187"	"1"	"1898447"	"12"	
"UBE2V2"	"1864569"	"1"	"1898448"	"6"	
"MINOS1"	"1851594"	"1"	"1898449"	"6"	
"NFKBIA"	"1845390"	"1"	"1898450"	"6"	
"FDFT1"	"1875542"	"1"	"1898451"	"5"	
"LOC100506000"	"1858702"	"1"	"1898452"	"12"	
"ADAMTS1"	"1873484"	"1"	"1898453"	"7"	
"SLC6A9"	"1859351"	"1"	"1898454"	"6"	
"LOC158863"	"1876866"	"1"	"1898455"	"9"	
"YWHAQP8"	"1875659"	"1"	"1898456"	"7"	
"SH2D3C"	"1868013"	"1"	"1898457"	"6"	
"LOC285300"	"1856844"	"1"	"1898458"	"9"	
"LOC497257"	"1848470"	"1"	"1898459"	"9"	
"ADH5"	"1846367"	"1"	"1898460"	"4"	
"AIPL1"	"1846368"	"1"	"1898461"	"5"	
"RPP40"	"1873881"	"1"	"1898462"	"5"	
"MIR4454"	"1848340"	"1"	"1898463"	"7"	
"RXFP3"	"1868016"	"1"	"1898464"	"5"	
"OR5BP1P"	"1837858"	"1"	"1898465"	"7"	
"LOC100506720"	"1876695"	"1"	"1898466"	"12"	
"SNORD116-5"	"1858266"	"1"	"1898467"	"10"	
"PSENEN"	"1867889"	"1"	"1898468"	"6"	
"ITGB2"	"1860807"	"1"	"1898469"	"5"	
"MTBS"	"1878111"	"1"	"1898470"	"4"	
"SNRPD3"	"1862765"	"1"	"1898471"	"6"	
"LOC100289379"	"1865746"	"1"	"1898472"	"12"	
"TAC3"	"1863785"	"1"	"1898473"	"4"	
"RAB39B"	"1850054"	"1"	"1901962"	"6"	
"LRRC4"	"1870190"	"1"	"1901963"	"5"	
"PAN3"	"1849177"	"1"	"1901964"	"4"	
"CAGE1"	"1872530"	"1"	"1905680"	"5"	
"LOC727713"	"1874952"	"1"	"1901965"	"9"	
"RNF223"	"1854681"	"1"	"1901966"	"6"	
"TRDJ1"	"1869368"	"1"	"1901967"	"5"	
"ZMPSTE24"	"1859501"	"1"	"1901968"	"8"	
"RPL36AP40"	"1864697"	"1"	"1901969"	"9"	
"C3ORF79"	"1858972"	"1"	"1901970"	"7"	
"FAM115C"	"1850626"	"1"	"1901971"	"7"	
"HS3ST6"	"1844591"	"1"	"1901972"	"6"	
"MIR4489"	"1839578"	"1"	"1901973"	"7"	
"COX5BP4"	"1868019"	"1"	"1901974"	"7"	
"ATP6V1D"	"1856682"	"1"	"1901975"	"7"	
"EFHA2"	"1846171"	"1"	"1901976"	"5"	
"DEL2P12P11.2"	"1860245"	"1"	"1901977"	"12"	
"OR56A5"	"1850252"	"1"	"1901978"	"6"	
"NRF1"	"1837860"	"1"	"1901979"	"4"	
"PRG1"	"1871166"	"1"	"1901980"	"4"	
"TRNAD19"	"1852116"	"1"	"1901981"	"7"	
"RNF207"	"1852970"	"1"	"1901982"	"6"	
"IGLV4-60"	"1871411"	"1"	"1901983"	"8"	
"RBP4"	"1865986"	"1"	"1901984"	"4"	
"MIR19B2"	"1852173"	"1"	"1901985"	"7"	
"GAL"	"1837652"	"1"	"1901986"	"3"	
"ERBB4"	"1848165"	"1"	"1901987"	"5"	
"MRT4"	"1839353"	"1"	"1901988"	"4"	
"MORF4L1P5"	"1851494"	"1"	"1901989"	"9"	
"SRSF11"	"1850514"	"1"	"1901990"	"6"	
"MIR3960"	"1863407"	"1"	"1901991"	"7"	
"GAPDHP35"	"1841764"	"1"	"1901992"	"8"	
"CAPN2"	"1866223"	"1"	"1901993"	"5"	
"MIR1268B"	"1849084"	"1"	"1901994"	"8"	
"CALML6"	"1840279"	"1"	"1901995"	"6"	
"TRB@"	"1840081"	"1"	"1901996"	"4"	
"FAM109B"	"1864058"	"1"	"1901997"	"7"	
"MRPL38"	"1873260"	"1"	"1901998"	"6"	
"FAM8A9P"	"1838270"	"1"	"1901999"	"7"	
"MIR3656"	"1868631"	"1"	"1902000"	"7"	
"ARAP1-AS2"	"1852690"	"1"	"1902001"	"9"	
"PIR-FIGF"	"1856280"	"1"	"1902002"	"8"	
"LOC100131051"	"1872972"	"1"	"1902003"	"12"	
"C19ORF81"	"1842716"	"1"	"1902004"	"8"	
"USP17"	"1857187"	"1"	"1902005"	"5"	
"PFM3"	"1839071"	"1"	"1902006"	"4"	
"TMEM219"	"1840013"	"1"	"1902007"	"7"	
"EIF4A1P10"	"1864109"	"1"	"1902008"	"9"	
"ANIB10"	"1876985"	"1"	"1902009"	"6"	
"UBA52P9"	"1841026"	"1"	"1902010"	"7"	
"WFDC9"	"1878994"	"1"	"1902011"	"5"	
"TRBV5-7"	"1866761"	"1"	"1902012"	"7"	
"GLB1"	"1837419"	"1"	"1902013"	"4"	
"LRRC26"	"1857547"	"1"	"1902014"	"6"	
"LOC643339"	"1869002"	"1"	"1902015"	"9"	
"KLHL4"	"1844219"	"1"	"1902016"	"5"	
"PPIEL"	"1846473"	"1"	"1902017"	"5"	
"CHERP"	"1838704"	"1"	"1902018"	"5"	
"LOC100507317"	"1876056"	"1"	"1902019"	"12"	
"USP53"	"1847439"	"1"	"1902020"	"5"	
"PSMC1P9"	"1862947"	"1"	"1902021"	"7"	
"LOC100130015"	"1839835"	"1"	"1902022"	"12"	
"TAS2R9"	"1878700"	"1"	"1902023"	"6"	
"MIR5698"	"1854456"	"1"	"1902024"	"7"	
"IGKV6D-41"	"1868359"	"1"	"1902025"	"9"	
"LOC100287166"	"1857428"	"1"	"1902026"	"12"	
"DIP2B"	"1866634"	"1"	"1902027"	"5"	
"BACE1"	"1855038"	"1"	"1902028"	"5"	
"LOC100130442"	"1864917"	"1"	"1902029"	"12"	
"LOC730755"	"1855197"	"1"	"1902030"	"9"	
"SPACA3"	"1860230"	"1"	"1902031"	"6"	
"C16ORF92"	"1838484"	"1"	"1902032"	"8"	
"PRAMEF20"	"1837771"	"1"	"1902033"	"8"	
"C20ORF194"	"1862334"	"1"	"1902034"	"9"	
"PLCXD3"	"1874666"	"1"	"1902035"	"6"	
"PRYP1"	"1839262"	"1"	"1902036"	"5"	
"LOC100128335"	"1853404"	"1"	"1902037"	"12"	
"EMP1"	"1838786"	"1"	"1902038"	"4"	
"ALDH7A1P3"	"1855847"	"1"	"1902039"	"9"	
"LOC100653305"	"1873532"	"1"	"1902040"	"12"	
"RPS4Y1"	"1850996"	"1"	"1902041"	"6"	
"M1"	"1854038"	"1"	"1902042"	"2"	
"LOC100418484"	"1872886"	"1"	"1902043"	"12"	
"SNORA7B"	"1852574"	"1"	"1902044"	"7"	
"LOC100289264"	"1840038"	"1"	"1902045"	"12"	
"FLJ44790"	"1852464"	"1"	"1902046"	"8"	
"LOC100653107"	"1879227"	"1"	"1902047"	"12"	
"RPL24P2"	"1845205"	"1"	"1902048"	"7"	
"FAM160A2"	"1850238"	"1"	"1902049"	"8"	
"SUMO2"	"1864812"	"1"	"1902050"	"5"	
"FLRT2"	"1855861"	"1"	"1902051"	"5"	
"RA29"	"1848400"	"1"	"1902052"	"4"	
"ZCCHC9"	"1862177"	"1"	"1902053"	"6"	
"AOC2"	"1858655"	"1"	"1902054"	"4"	
"SUGT1P1"	"1870303"	"1"	"1902055"	"7"	
"CEACAM5"	"1878256"	"1"	"1902056"	"7"	
"ACCN4"	"1848778"	"1"	"1902057"	"5"	
"HMGN1P4"	"1838452"	"1"	"1902058"	"7"	
"NLRP7"	"1850018"	"1"	"1902059"	"5"	
"ATP1A1OS"	"1860165"	"1"	"1902060"	"8"	
"FTLP12"	"1838196"	"1"	"1902061"	"6"	
"TRNAE18"	"1877312"	"1"	"1902062"	"7"	
"CDK17"	"1864035"	"1"	"1902063"	"5"	
"FAM189B"	"1840656"	"1"	"1902064"	"7"	
"HLA-V"	"1866786"	"1"	"1902065"	"5"	
"LOC154092"	"1842790"	"1"	"1902066"	"9"	
"LOC440973"	"1847745"	"1"	"1902067"	"9"	
"HSPA7"	"1875304"	"1"	"1902068"	"5"	
"RPL35P3"	"1838280"	"1"	"1902069"	"7"	
"CTGLF9P"	"1872617"	"1"	"1902070"	"7"	
"KRT8P12"	"1844906"	"1"	"1902071"	"7"	
"HSPB1P2"	"1868051"	"1"	"1902072"	"7"	
"LOC100421123"	"1843370"	"1"	"1902073"	"12"	
"BCYRN1P2"	"1865212"	"1"	"1902074"	"8"	
"IGHD5-5"	"1849620"	"1"	"1902075"	"7"	
"GAPDHP47"	"1868504"	"1"	"1902076"	"8"	
"KRIZI"	"1857184"	"1"	"1902077"	"5"	
"MCC"	"1862899"	"1"	"1902078"	"3"	
"LOC100421006"	"1870307"	"1"	"1902079"	"12"	
"LOC100420907"	"1873209"	"1"	"1902080"	"12"	
"DND1P1"	"1861697"	"1"	"1902081"	"6"	
"LOC100505834"	"1849185"	"1"	"1902082"	"12"	
"IQCA1"	"1869420"	"1"	"1902083"	"5"	
"NPDC1"	"1863382"	"1"	"1902084"	"5"	
"OR4K13"	"1846160"	"1"	"1902085"	"6"	
"LOC100130372"	"1866411"	"1"	"1902086"	"12"	
"CRISPLD1"	"1857588"	"1"	"1902087"	"8"	
"LOC100132910"	"1841264"	"1"	"1902088"	"12"	
"RPS15AP37"	"1853445"	"1"	"1902089"	"9"	
"LOC100419851"	"1875650"	"1"	"1902090"	"12"	
"LOC100418665"	"1841537"	"1"	"1902091"	"12"	
"ANKRD20A1"	"1869615"	"1"	"1902092"	"9"	
"LOC100507521"	"1850466"	"1"	"1902093"	"12"	
"NAP1L4P1"	"1870665"	"1"	"1902094"	"8"	
"LOC100132344"	"1845169"	"1"	"1902095"	"12"	
"AQPEP"	"1865129"	"1"	"1902096"	"5"	
"SH2D3A"	"1856369"	"1"	"1902097"	"6"	
"ANXA8L2"	"1844843"	"1"	"1902098"	"7"	
"TMEM241"	"1854688"	"1"	"1902099"	"7"	
"FLJ41327"	"1855359"	"1"	"1902100"	"8"	
"BAGE5"	"1840323"	"1"	"1902101"	"5"	
"PTPRC"	"1856387"	"1"	"1902102"	"5"	
"SCZD2"	"1863814"	"1"	"1902103"	"5"	
"ABCC3"	"1871279"	"1"	"1902104"	"5"	
"LOC100505471"	"1846062"	"1"	"1902105"	"12"	
"LOC100652962"	"1841681"	"1"	"1902106"	"12"	
"GS52"	"1848271"	"1"	"1902107"	"4"	
"SQTL1"	"1879393"	"1"	"1902108"	"5"	
"C7ORF69"	"1838558"	"1"	"1902109"	"7"	
"LOC400654"	"1856516"	"1"	"1902110"	"9"	
"C15ORF42"	"1844265"	"1"	"1902111"	"8"	
"LOC391744"	"1847967"	"1"	"1902112"	"9"	
"TRNAC13"	"1863624"	"1"	"1902113"	"7"	
"C4ORF46"	"1852101"	"1"	"1902114"	"7"	
"SETP3"	"1864743"	"1"	"1902115"	"5"	
"RPL3P11"	"1863586"	"1"	"1902116"	"7"	
"LOC285378"	"1845152"	"1"	"1902117"	"9"	
"LOC100421372"	"1857753"	"1"	"1902118"	"12"	
"CLEC17A"	"1868458"	"1"	"1902119"	"7"	
"C3ORF14"	"1839422"	"1"	"1902120"	"7"	
"VN1R99P"	"1860588"	"1"	"1902121"	"7"	
"CARD17"	"1837493"	"1"	"1902122"	"6"	
"ATP9B"	"1841665"	"1"	"1902123"	"5"	
"ITM2BP1"	"1877554"	"1"	"1902124"	"7"	
"EXOC2"	"1869801"	"1"	"1902125"	"5"	
"FAM63A"	"1848506"	"1"	"1902126"	"6"	
"KLHL10"	"1841688"	"1"	"1902127"	"6"	
"LOC100129112"	"1865030"	"1"	"1902128"	"12"	
"DKFZP586B0319"	"1863377"	"1"	"1902129"	"13"	
"CP20"	"1864670"	"1"	"1902130"	"4"	
"LOC100505649"	"1859757"	"1"	"1902131"	"12"	
"IPO7P2"	"1864476"	"1"	"1902132"	"6"	
"SETP14"	"1869097"	"1"	"1902133"	"6"	
"PDS5B"	"1846172"	"1"	"1902134"	"5"	
"HSPB6"	"1840958"	"1"	"1902135"	"5"	
"LOC100422265"	"1864439"	"1"	"1902136"	"12"	
"UQCRFS1P2"	"1877495"	"1"	"1902137"	"9"	
"FOSL1"	"1863073"	"1"	"1902138"	"5"	
"HIST2H3PS2"	"1844549"	"1"	"1902139"	"10"	
"NLRC4"	"1877330"	"1"	"1902140"	"5"	
"LOC730535"	"1842181"	"1"	"1902141"	"9"	
"LOC100134091"	"1842347"	"1"	"1902142"	"12"	
"KRT2"	"1865352"	"1"	"1902143"	"4"	
"LOC100506733"	"1851522"	"1"	"1902144"	"12"	
"PRR20E"	"1848518"	"1"	"1902145"	"6"	
"VN2R14P"	"1861863"	"1"	"1902146"	"7"	
"MAGEA9B"	"1867759"	"1"	"1902147"	"7"	
"MXRA7"	"1861022"	"1"	"1902148"	"5"	
"SNORD16"	"1866095"	"1"	"1902149"	"7"	
"H2AFVP1"	"1862896"	"1"	"1902150"	"7"	
"MROS"	"1840363"	"1"	"1902151"	"4"	
"IGLP2"	"1875230"	"1"	"1902152"	"5"	
"HRH4"	"1847054"	"1"	"1902153"	"4"	
"LIN28AP2"	"1841062"	"1"	"1902154"	"8"	
"C1ORF21"	"1856880"	"1"	"1902155"	"7"	
"CLPB"	"1856969"	"1"	"1902156"	"4"	
"PCP4"	"1863838"	"1"	"1902157"	"4"	
"KIAA0196"	"1852142"	"1"	"1902158"	"8"	
"CSF2"	"1871227"	"1"	"1902159"	"4"	
"SNAR-B1"	"1864820"	"1"	"1902160"	"7"	
"LOC100147773"	"1869009"	"1"	"1902161"	"12"	
"TFB1M"	"1846406"	"1"	"1902162"	"5"	
"SHC1"	"1871640"	"1"	"1902163"	"4"	
"PACS1"	"1875482"	"1"	"1902164"	"5"	
"LOC100419673"	"1837432"	"1"	"1902165"	"12"	
"LOC100289303"	"1859682"	"1"	"1902166"	"12"	
"CEBPG"	"1868252"	"1"	"1902167"	"5"	
"CLN5"	"1875629"	"1"	"1902168"	"4"	
"HIST2H4B"	"1848234"	"1"	"1902169"	"8"	
"MDNS"	"1860710"	"1"	"1902170"	"4"	
"FURIN"	"1842820"	"1"	"1902171"	"5"	
"OR2S1P"	"1875069"	"1"	"1902172"	"6"	
"IGHV2-5"	"1841402"	"1"	"1902173"	"7"	
"SMPD4P1"	"1862668"	"1"	"1902174"	"7"	
"TAAR8"	"1859590"	"1"	"1902175"	"5"	
"HHAT"	"1876804"	"1"	"1902176"	"4"	
"TEX12"	"1847650"	"1"	"1902177"	"5"	
"RPL39P32"	"1845752"	"1"	"1902178"	"8"	
"CCDC63"	"1878403"	"1"	"1902179"	"6"	
"LRFN5"	"1864405"	"1"	"1902180"	"5"	
"FLJ45872"	"1872112"	"1"	"1902181"	"8"	
"TSGA10"	"1837716"	"1"	"1902182"	"6"	
"ASB1"	"1849110"	"1"	"1902183"	"4"	
"RPS26P41"	"1879114"	"1"	"1902184"	"8"	
"TTTY22"	"1842966"	"1"	"1902185"	"6"	
"LOC441239"	"1848554"	"1"	"1902186"	"9"	
"THAP2"	"1851153"	"1"	"1902187"	"5"	
"PTHLH"	"1838386"	"1"	"1902188"	"5"	
"FLJ42200"	"1857343"	"1"	"1902189"	"8"	
"LOC100288031"	"1874161"	"1"	"1902190"	"12"	
"TULP3"	"1872364"	"1"	"1902191"	"5"	
"HMGB1P4"	"1842610"	"1"	"1902192"	"7"	
"MIR34C"	"1870992"	"1"	"1902193"	"6"	
"LOC645561"	"1870816"	"1"	"1902194"	"9"	
"PANX1"	"1860278"	"1"	"1905681"	"5"	
"MAN2A1"	"1867897"	"1"	"1905682"	"6"	
"STK33P1"	"1868431"	"1"	"1905683"	"7"	
"LOC100420707"	"1858856"	"1"	"1905684"	"12"	
"MIR1270-2"	"1849324"	"1"	"1905685"	"9"	
"TIMM23B"	"1855285"	"1"	"1905686"	"7"	
"SCNN1G"	"1863788"	"1"	"1905687"	"6"	
"ZNF402P"	"1869071"	"1"	"1905688"	"7"	
"MIR3119-2"	"1865729"	"1"	"1905689"	"9"	
"SELV"	"1864872"	"1"	"1905690"	"4"	
"LOC100418597"	"1845735"	"1"	"1905691"	"12"	
"LOXL4"	"1857123"	"1"	"1905692"	"5"	
"LOC100131294"	"1868993"	"1"	"1905693"	"12"	
"ABHD16B"	"1850546"	"1"	"1905694"	"7"	
"LOC651674"	"1854655"	"1"	"1905695"	"9"	
"SLC16A2"	"1873327"	"1"	"1905696"	"7"	
"ACSM4"	"1869832"	"1"	"1905697"	"5"	
"ABCB10P4"	"1861529"	"1"	"1905698"	"8"	
"LOC100506133"	"1852477"	"1"	"1905699"	"12"	
"PACRG"	"1867063"	"1"	"1905700"	"5"	
"POLH"	"1869562"	"1"	"1905701"	"4"	
"SNORD115-20"	"1865301"	"1"	"1905702"	"11"	
"MIR769"	"1868169"	"1"	"1905703"	"6"	
"SYNJ2"	"1862104"	"1"	"1905704"	"5"	
"LOC100422056"	"1842846"	"1"	"1905705"	"12"	
"GAGE13"	"1861839"	"1"	"1905706"	"6"	
"LOC646249"	"1864995"	"1"	"1905707"	"9"	
"H3F3BP2"	"1869194"	"1"	"1905708"	"7"	
"LOC100131138"	"1849945"	"1"	"1905709"	"12"	
"TSEN2"	"1876343"	"1"	"1905710"	"5"	
"COPS5"	"1878213"	"1"	"1905711"	"5"	
"HEPACAM2"	"1864693"	"1"	"1905712"	"8"	
"RAB26"	"1857844"	"1"	"1905713"	"5"	
"MDS2"	"1867191"	"1"	"1905714"	"4"	
"LOC100133857"	"1840510"	"1"	"1905715"	"12"	
"TTYH3"	"1857247"	"1"	"1905716"	"5"	
"DDX60L"	"1867498"	"1"	"1905717"	"6"	
"C10ORF140"	"1841598"	"1"	"1905718"	"9"	
"LOC100652736"	"1868634"	"1"	"1905719"	"12"	
"IGHD3OR15-3B"	"1864646"	"1"	"1905720"	"12"	
"SLC39A9"	"1855638"	"1"	"1905721"	"7"	
"LOC100505848"	"1845818"	"1"	"1905722"	"12"	
"LASP1"	"1850361"	"1"	"1905723"	"5"	
"SRGAP2P2"	"1861999"	"1"	"1905724"	"8"	
"ADCYAP1"	"1874250"	"1"	"1905725"	"7"	
"NUP50P2"	"1849703"	"1"	"1905726"	"7"	
"LOC100533850"	"1846965"	"1"	"1905727"	"12"	
"SULT1C3"	"1865377"	"1"	"1905728"	"7"	
"ARSH"	"1840438"	"1"	"1905729"	"4"	
"ASRT6"	"1846082"	"1"	"1905730"	"5"	
"SHISA7"	"1850360"	"1"	"1905731"	"6"	
"RPS15AP40"	"1864503"	"1"	"1905732"	"9"	
"LOC100506134"	"1842677"	"1"	"1905733"	"12"	
"TRIM80P"	"1837863"	"1"	"1905734"	"7"	
"C6ORF72"	"1839858"	"1"	"1905735"	"7"	
"TRNAQ13"	"1847115"	"1"	"1905736"	"7"	
"MRPS26"	"1847435"	"1"	"1905737"	"6"	
"RPL31P34"	"1841944"	"1"	"1905738"	"8"	
"IGFL1"	"1857599"	"1"	"1905739"	"5"	
"LOC100506914"	"1868038"	"1"	"1905740"	"12"	
"THAP3"	"1874749"	"1"	"1905741"	"5"	
"DPYS"	"1847114"	"1"	"1905742"	"4"	
"KRT32"	"1848633"	"1"	"1905743"	"5"	
"MIR4306"	"1855891"	"1"	"1905744"	"7"	
"CLSTN1"	"1855557"	"1"	"1905745"	"6"	
"LOC646813"	"1861743"	"1"	"1905746"	"9"	
"LOC100507459"	"1852174"	"1"	"1905747"	"12"	
"PCA3"	"1874802"	"1"	"1905748"	"4"	
"TIMM50"	"1846388"	"1"	"1905749"	"6"	
"LOC100294339"	"1850599"	"1"	"1905750"	"12"	
"RECK"	"1855730"	"1"	"1905751"	"4"	
"NRON"	"1862006"	"1"	"1905752"	"4"	
"DFNB69"	"1845653"	"1"	"1905753"	"6"	
"LOC100418676"	"1838101"	"1"	"1905754"	"12"	
"MCM10"	"1839720"	"1"	"1905755"	"5"	
"ZNF133"	"1846887"	"1"	"1905756"	"6"	
"USP17L1P"	"1837500"	"1"	"1905757"	"8"	
"ATAD2B"	"1859078"	"1"	"1905758"	"6"	
"PACSIN2"	"1876071"	"1"	"1905759"	"7"	
"RPS20P3"	"1854604"	"1"	"1905760"	"7"	
"SPZ1"	"1837903"	"1"	"1905761"	"4"	
"MC5R"	"1843354"	"1"	"1905762"	"4"	
"CSDA"	"1838683"	"1"	"1905763"	"4"	
"TSKU"	"1853278"	"1"	"1905764"	"4"	
"H2AFB1"	"1850793"	"1"	"1905765"	"6"	
"NDUFA7"	"1875573"	"1"	"1905766"	"6"	
"ZNF321P"	"1841837"	"1"	"1905767"	"7"	
"SPATA18"	"1860702"	"1"	"1905768"	"7"	
"MIR4766"	"1846328"	"1"	"1905769"	"7"	
"HAS2"	"1861034"	"1"	"1905770"	"4"	
"HSD17B13"	"1865605"	"1"	"1905771"	"8"	
"LOC100506085"	"1869614"	"1"	"1905772"	"12"	
